customer_id,first_name,last_name,age,gender,email,phone_number,signup_date,loyalty_tier,city,state,country,acquisition_channel,marketing_opt_in
989986,Ava,Rivera,,Female,ava.rivera536@icloud.com,(673) 552-2761,2024-10-15,Gold,San Diego,CA,USA,Direct,True
991596,Liam,Mitchell,44,Male,liam.mitchell927@icloud.com,(275) 909-7003,2024-05-13,Bronze,Las Vegas,NV,USA,Organic Search,False
992497,Ryan,Moore,36,Male,ryan.moore526@yahoo.com,(693) 685-6587,2025-02-25,Bronze,Montreal,QC,Canada,Paid Social,False
992549,Mark,Roberts,43,Male,mark.roberts860@outlook.com,(400) 917-2996,2023-10-06,Gold,Nashville,TN,USA,Paid Social,True
994635,Fatima,Hernandez,66,Female,fatima.hernandez141@outlook.com,(689) 779-1915,2024-07-23,Bronze,Phoenix,AZ,USA,Paid Social,False
995659,Mary,Hernandez,63,Female,mary.hernandez959@hotmail.com,(215) 704-2799,2025-04-26,Silver,Austin,TX,USA,Affiliate,True
996684,George,Young,44,Male,george.young833@hotmail.com,(288) 243-3200,2023-07-11,Platinum,Los Angeles,CA,USA,Paid Social,False
997140,John,Wilson,51,Non-binary,john.wilson38@yahoo.com,(959) 697-5818,2025-03-04,Bronze,Las Vegas,NV,USA,Email Campaign,False
997626,Mei,Lopez,65,Female,mei.lopez407@gmail.com,(532) 461-6573,2023-11-22,Silver,Boston,MA,USA,Paid Social,True
999013,Mateo,Patel,59,Male,mateo.patel413@icloud.com,(398) 528-5072,2025-06-20,Bronze,Mexico City,CDMX,Mexico,Organic Search,False
999753,Ethan,Martinez,39,Male,ethan.martinez417@hotmail.com,(399) 266-6349,2023-06-12,Gold,Chicago,IL,USA,Paid Social,True
